time,open,high,low,close,Plot,Plot,Plot,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1769450400,1.18788,1.18904,1.18706,1.188,,,,,0.0034387329168041937,78.36632950728114,71.45093103558297,,,,
1769464800,1.18767,1.18826,1.18716,1.18788,,,,,0.0031269018612303146,77.87129114086767,72.2778575669942,,,,
1769479200,1.18788,1.18996,1.187,1.18766,,,,,0.0031046482797329193,76.91204550322847,72.92436435738806,,,,
1769493600,1.18767,1.18898,1.18504,1.18891,,,,,0.003216028509101841,78.53031256531291,73.84126807554256,,,,
1769508000,1.1889,1.19386,1.18742,1.19234,,,,,0.0036458913745549292,82.21420407765619,74.99827557584942,,,,
1769522400,1.19234,1.19902,1.19184,1.198,,,,,0.0041171058579476,86.37021815143706,76.87569597340733,,,,
1769536800,1.198,1.20831,1.19712,1.20409,,,,,0.005060158410221258,89.2743317975885,78.99487343313733,,,89.2743317975885,
1769551200,1.20395,1.20475,1.19928,1.19929,,,,,0.005114803955525102,75.60135944068132,79.31384876082826,,,,
1769565600,1.19928,1.2005,1.19748,1.1997,,,,,0.004835496761455062,75.94032331672798,79.35783974390577,,,,
1769580000,1.1997,1.20259,1.19704,1.19869,,,,,0.004930763859927713,73.240943964394,78.99085407257851,,,,
1769594400,1.1987,1.1995,1.1952,1.19576,,,,,0.004846662011937347,65.92041683222226,78.0532518969773,,,,
1769608800,1.19578,1.19776,1.19186,1.1941,,,,,0.00498710707701237,62.13141498521519,76.87872874939183,,,,
1769623200,1.1941,1.19542,1.18958,1.19538,,,,,0.0051008261334107,63.856542235193594,76.03339999732687,,,,
1769637600,1.19556,1.19852,1.19526,1.19614,,,,,0.0048553826489559455,64.87957633493939,75.07923641805324,,,,
1769652000,1.19614,1.19938,1.19532,1.19812,,,,,0.0047493316290951465,67.46343301347088,74.3004580970668,,,,
1769666400,1.19812,1.19966,1.19515,1.19558,,,,,0.004717420745215795,61.23912779785263,73.11244642970858,,,,
1769680800,1.1956,1.19708,1.19382,1.19562,,,,,0.004523097979186998,61.299682507940766,71.99727764433088,,,,
1769695200,1.19564,1.19725,1.19062,1.19558,,,,,0.00480401824862872,61.196722815362456,70.759164090763,,,,
1769709600,1.19556,1.19714,1.19458,1.19707,,,,,0.00450481581547824,63.6461809110135,69.4328767217171,,,,
1769724000,1.19693,1.19748,1.19142,1.1917,,,,,0.004712173706747831,51.121239940383376,66.91509256378468,,,,
1769738400,1.19171,1.19351,1.18946,1.19248,,,,,0.004623883879181469,52.58093235041689,64.29413546041529,,,,
1769752800,1.19247,1.19434,1.18982,1.19083,,,,,0.004610032695290587,49.23159349760586,62.41058075019561,,,,
1769767200,1.19078,1.19546,1.19018,1.19128,,,,,0.004699361669251836,50.16396194176974,60.56941208055573,,,,
1769781600,1.19128,1.19213,1.18667,1.18724,,,,,0.004800780113351594,42.59988414367327,58.38076495050426,,,,
1769796000,1.18724,1.1885,1.185,1.18506,,,,,0.004627342764904693,39.16783472472791,56.46986622854037,,,,
1769983200,1.1851,1.18748,1.18398,1.18706,,,,,0.004477030396250741,43.652958364590084,55.14997646992429,,,,
1769997600,1.1871,1.18748,1.1841,1.18508,,,,,0.004330759676750664,40.47160812607294,53.47962403355853,,,,
1770012000,1.18507,1.18668,1.18432,1.18623,,,,,0.0040679917198505645,43.06686434091924,51.9215731768428,,,,
1770026400,1.18622,1.18714,1.1818,1.1821,,,,,0.004237592823870506,36.85295024921531,49.73511012225311,,,,
1770040800,1.1821,1.183,1.17904,1.18,,,,,0.004200580447354434,34.15444566652117,47.80048997001516,,,,
1770055200,1.18002,1.18013,1.1776,1.17904,,,,,0.003977836387707165,32.96606749960324,45.77666032656248,32.96606749960324,,,
